"","ID","city","year","weekofyear","trimester","ndvi","precipitation","air_temp_mean","diur_temp_range","humidity","total_cases","cases"
"1101",1101,"iq",2003,35,"T3",0.564948459423504,0.0755504352278546,0.428328611914197,0.649464459588872,0.54083632799827,0,"low"
"1102",1102,"iq",2003,36,"T3",0.617908015278585,0.0226318484383,0.362983947039209,0.777994157737574,0.140803658931952,2,"low"
"1103",1103,"iq",2003,37,"T3",0.528793915571401,0.0932411674347158,0.554674220889697,0.771178188896303,0.426657954914124,0,"low"
"1104",1104,"iq",2003,38,"T3",0.711320604710545,0.142677931387609,0.305760151116369,0.640701071076719,0.411140150276725,3,"low"
"1105",1105,"iq",2003,39,"T3",0.773483002021137,0.257424475166411,0.46383380541884,0.553067185977686,0.634269846462977,0,"low"
"1106",1106,"iq",2003,40,"T4",0.55405241449378,0.190988223246288,0.624173748786559,0.698149951313207,0.655831427637465,0,"low"
"1107",1107,"iq",2003,41,"T4",0.504300779989605,0.0980542754736303,0.433616619468696,0.670886075948125,0.708755308727064,0,"low"
"1108",1108,"iq",2003,42,"T4",0.602318331363922,0.113056835637481,0.466288951840087,0.488802336902653,0.695360993137366,2,"low"
"1109",1109,"iq",2003,43,"T4",0.872588146310901,0.101177675371224,0.5712936732416,0.58617332034928,0.70663181966793,2,"low"
"1110",1110,"iq",2003,44,"T4",0.365802242492377,0.0831285202252944,0.714636449413205,0.73125608568412,0.589676576289758,3,"low"
"1111",1111,"iq",2003,45,"T4",0.797141961547832,0.269175627240143,0.462700661018422,0.550146056474089,0.64880757922517,3,"low"
"1112",1112,"iq",2003,46,"T4",0.665000470017661,0.0795698924731183,0.493295561812776,0.631937682571382,0.637700098014763,3,"low"
"1113",1113,"iq",2003,47,"T4",0.613314117012618,0.316513056835637,0.534844192560339,0.523855890943766,0.761842535125387,1,"low"
"1114",1114,"iq",2003,48,"T4",0.62658294335725,0.208064516129032,0.606421152034238,0.525803310612603,0.749428291410894,2,"low"
"1115",1115,"iq",2003,49,"T4",0.748923987275381,0.184920634920635,0.486496695013656,0.568646543329064,0.689480561909,3,"low"
"1116",1116,"iq",2003,50,"T4",0.705702017234668,0.278084997439836,0.535410764892747,0.471275559882437,0.845148644232024,6,"low"
"1117",1117,"iq",2003,51,"T4",0.444120121804539,0.166282642089094,0.467044381528501,0.476144109054871,0.77948382882192,5,"low"
"1118",1118,"iq",2003,52,"T4",0.594426996547165,0.126523297491039,0.219641170867596,0.192794547224417,0.623979091807618,1,"low"
"1119",1119,"iq",2004,1,"T1",0.504700874377851,0.11715409134764,0.537544226706964,0.241735923966797,0.575220290246636,4,"low"
"1120",1120,"iq",2004,2,"T1",0.585105555833381,0.201049667178699,0.370349386170745,0.33008763388459,0.747794838289363,5,"low"
"1121",1121,"iq",2004,3,"T1",0.688763444865571,0.162493599590374,0.412086874406505,0.372930866601051,0.800065338132636,8,"low"
"1122",1122,"iq",2004,4,"T1",0.682296474568319,0.0748335893497184,0.658923512734994,0.672833495619007,0.660405096373179,5,"low"
"1123",1123,"iq",2004,5,"T1",0.519861589385204,0.0119047619047619,0.82813975447887,0.837390457644944,0.323913753680699,2,"low"
"1124",1124,"iq",2004,6,"T1",0.344968082613712,0.0337941628264209,0.696317280460675,0.867575462509534,0.440378961121268,3,"low"
"1125",1125,"iq",2004,7,"T1",0.655984328101236,0.0635688684075781,0.480453257770743,0.486854917233816,0.624142437116342,3,"low"
"1126",1126,"iq",2004,8,"T1",0.500158941864626,0.1,0.455524079242892,0.570593962997901,0.62806272460573,1,"low"
"1127",1127,"iq",2004,9,"T1",0.646305580929487,0.320122887864823,0.429272898958617,0.44011684517968,0.712838941525176,6,"low"
"1128",1128,"iq",2004,10,"T1",0.483389719178455,0.133333333333333,0.442304060356648,0.526777020446681,0.729336818037781,4,"low"
"1129",1129,"iq",2004,11,"T1",0.646073118001698,0.205657962109575,0.283097261521553,0.264849074975479,0.673962757271601,1,"low"
"1130",1130,"iq",2004,12,"T1",0.787436309526681,0.352867383512545,0.429839471158826,0.574488802335576,0.746978111734314,2,"low"
"1131",1131,"iq",2004,13,"T1",0.50092120402319,0.30747567844342,0.353918791307039,0.296981499512996,0.745671349230228,3,"low"
"1132",1132,"iq",2004,14,"T2",0.402284044863157,0.259139784946237,0.33937677053218,0.262901655306642,0.772296635089468,1,"low"
"1133",1133,"iq",2004,15,"T2",0.71442182863687,0.120993343573989,0.420018885738242,0.334956183057024,0.812969617773298,8,"low"
"1134",1134,"iq",2004,16,"T2",0.491663588987976,0.158218125960061,0.473465533483418,0.51996105160541,0.753838614837886,4,"low"
"1135",1135,"iq",2004,17,"T2",0.655573211944464,0.290885816692268,0.415675165228163,0.316455696202048,0.765272786677173,6,"low"
"1136",1136,"iq",2004,18,"T2",0.557658292931811,0.168509984639017,0.329367327623398,0.250243427458179,0.757432211698395,7,"low"
"1137",1137,"iq",2004,19,"T2",0.40328589428658,0.214874551971326,0.41813031164941,0.501460564751117,0.777033649133906,5,"low"
"1138",1138,"iq",2004,20,"T2",0.432024673775244,0.0891193036354327,0.235127478686882,0.30087633885067,0.578895785696797,8,"low"
"1139",1139,"iq",2004,21,"T2",0.51269735602818,0.444060419866871,0.392256846077139,0.52775073028144,0.650114341717821,6,"low"
"1140",1140,"iq",2004,22,"T2",0.391384043830967,0.0907066052227342,0.352974504262627,0.563777994156631,0.661385168248385,5,"low"
"1141",1141,"iq",2004,23,"T2",0.37801943286983,0.226881720430108,0.28177525963293,0.465433300875245,0.628552760543333,6,"low"
"1142",1142,"iq",2004,24,"T2",0.512161480156963,0.218330773169483,0.124079320042457,0.251217137292938,0.537896112384087,6,"low"
"1143",1143,"iq",2004,25,"T2",0.609245072849343,0.241986687147977,0.207365439025772,0.438169425510162,0.50571708592536,13,"low"
"1144",1144,"iq",2004,26,"T2",0.4580135848787,0.0843573988735279,0.132011331374201,0.480038948392545,0.411303495596882,2,"low"
"1145",1145,"iq",2004,27,"T3",0.564481480082535,0.118766001024066,0.200377714738447,0.483933787730219,0.548676902977048,10,"low"
"1146",1146,"iq",2004,28,"T3",0.672250530682439,0.214900153609831,0.261945231303565,0.554040895811764,0.518784710886179,3,"low"
"1147",1147,"iq",2004,29,"T3",0.529672052977006,0.123118279569892,0.378847969702698,0.671859785783566,0.47386475008408,12,"low"
"1148",1148,"iq",2004,30,"T3",0.603635411748735,0.13768561187916,0.287818696875836,0.602726387535418,0.544756615487659,7,"low"
"1149",1149,"iq",2004,31,"T3",0.506756371345978,0.220071684587814,0.182625117986126,0.510223953261224,0.487095720353622,6,"low"
"1150",1150,"iq",2004,32,"T3",0.562068760472173,0.0763440860215054,0.380925401279735,0.736124634854509,0.340574975502026,5,"low"
"1151",1151,"iq",2004,33,"T3",0.524920455414614,0.0472094214029698,0.250424929150155,0.738072054525391,0.24109768050023,6,"low"
"1152",1152,"iq",2004,34,"T3",0.736453421945447,0.0608806963645673,0.420963172782662,0.881207400192075,0.371120548839221,6,"low"
"1153",1153,"iq",2004,35,"T3",0.618261256673634,0.109728622631848,0.463644948062841,0.761441090555526,0.498693237501631,6,"low"
"1154",1154,"iq",2004,36,"T3",0.713793210660156,0.377163338453661,0.414542020695546,0.666017526777736,0.545246651425262,8,"low"
"1155",1155,"iq",2004,37,"T3",0.36883322883677,0.119252432155658,0.505193578810397,0.608568646541247,0.680823260375173,6,"low"
"1156",1156,"iq",2004,38,"T3",0.58715065965096,0.0938044034818228,0.407932011252424,0.516066212267736,0.654524665144813,9,"low"
"1157",1157,"iq",2004,39,"T3",0.659895714875951,0.124628776241679,0.527856468405205,0.807205452773539,0.478601764128518,12,"low"
"1158",1158,"iq",2004,40,"T4",0.609616208902795,0.219380440348182,0.599433427746913,0.702044790648155,0.68556027441961,19,"low"
"1159",1159,"iq",2004,41,"T4",0.57893374263013,0.133819764464926,0.387724268211054,0.509250243426465,0.584122835678837,8,"low"
"1160",1160,"iq",2004,42,"T4",0.728574743303954,0.16705069124424,0.45231350326543,0.477117818888949,0.781117281932017,16,"low"
"1161",1161,"iq",2004,43,"T4",0.566179754408428,0.0911674347158218,0.633616619495131,0.804284323267216,0.707285200914256,21,"low"
"1162",1162,"iq",2004,44,"T4",0.618973690380577,0.189477726574501,0.50311614723336,0.746835443037543,0.66563214635522,6,"low"
"1163",1163,"iq",2004,45,"T4",0.732597856447064,0.234587813620072,0.643626062271714,0.633885102235448,0.696341065012572,22,"low"
"1164",1164,"iq",2004,46,"T4",0.702968995811238,0.191193036354327,0.334844192666095,0.311587147029615,0.732440378960687,37,"low"
"1165",1165,"iq",2004,47,"T4",0.500003212237861,0.189656938044035,0.632294617606509,0.70107108081953,0.688663835353951,33,"low"
"1166",1166,"iq",2004,48,"T4",0.492257297713051,0.184280593958013,0.439282341867398,0.446932814020951,0.80022868344136,18,"low"
"1167",1167,"iq",2004,49,"T4",0.474269855295872,0.135714285714286,0.600377714791325,0.65433300875926,0.731133616468035,83,"low"
"1168",1168,"iq",2004,50,"T4",0.676782614847362,0.17931387608807,0.416619452272582,0.350535540408402,0.742241097678442,116,"low"
"1169",1169,"iq",2004,51,"T4",0.551011118814568,0.126881720430108,0.537488196337584,0.603700097370859,0.723129696180534,32,"low"
"1170",1170,"iq",2004,52,"T4",0.746393045577531,0.281182795698925,0.498205854523072,0.468354430378841,0.816399869325084,7,"low"
"1171",1171,"iq",2005,53,"T4",0.155167361510944,0.11715409134764,0.537544226706964,0.241735923966797,0.575220290246636,9,"low"
"1172",1172,"iq",2005,1,"T1",0.605748783478585,0.180747567844342,0.466288951840087,0.572541382666738,0.760862463250181,10,"low"
"1173",1173,"iq",2005,2,"T1",0.697413228225167,0.239964157706093,0.400188857408884,0.400194741966134,0.765272786677173,5,"low"
"1174",1174,"iq",2005,3,"T1",0.694397831606596,0.154941116231439,0.71822474036707,0.681596884124343,0.748121528918243,8,"low"
"1175",1175,"iq",2005,4,"T1",0.664567436047435,0.0657194060419867,0.662700661044864,0.588120740018117,0.792388108462581,7,"low"
"1176",1176,"iq",2005,5,"T1",0.408245983477916,0.227752176139273,0.585080264328052,0.544303797467578,0.791244691278653,8,"low"
"1177",1177,"iq",2005,6,"T1",0.523393793796365,0.134690220174091,0.279886685544099,0.260954235637124,0.670042469782212,11,"low"
"1178",1178,"iq",2005,7,"T1",0.49107683696851,0.320916538658474,0.448347497599561,0.383641674779996,0.826853969289165,6,"low"
"1179",1179,"iq",2005,8,"T1",0.532906921085181,0.120276497695853,0.48385269123641,0.443037974682595,0.741587716432116,7,"low"
"1180",1180,"iq",2005,9,"T1",0.604098409842518,0.138812083973374,0.465722379639878,0.453748782862222,0.802188827180337,7,"low"
"1181",1181,"iq",2005,10,"T1",0.440654718530371,0.398207885304659,0.439093484379193,0.236611489775637,0.864260045741366,14,"low"
"1182",1182,"iq",2005,11,"T1",0.489495359862691,0.41605222734255,0.354107648663045,0.44011684517968,0.649787651100375,7,"low"
"1183",1183,"iq",2005,12,"T1",0.483778917521772,0.254403481822837,0.493673276656986,0.544303797467578,0.697974518134103,9,"low"
"1184",1184,"iq",2005,13,"T1",0.783964913427801,0.141116231438812,0.36147308779458,0.427458617331217,0.675596210393132,13,"low"
"1185",1185,"iq",2005,14,"T2",0.604096356357127,0.223783922171019,0.406232294651797,0.483933787730219,0.706305129050484,16,"low"
"1186",1186,"iq",2005,15,"T2",0.452655329060913,0.102483358934972,0.405288007475178,0.344693281401891,0.81983012087687,7,"low"
"1187",1187,"iq",2005,16,"T2",0.510182884121321,0.0962621607782898,0.370349386170745,0.272638753650828,0.786834367851661,9,"low"
"1188",1188,"iq",2005,17,"T2",0.494239874995879,0.201740911418331,0.435127478713317,0.360272638753269,0.850375694225499,2,"low"
"1189",1189,"iq",2005,18,"T2",0.408076298532068,0.0852278545826933,0.356185080240081,0.323271665043319,0.739300882064259,13,"low"
"1190",1190,"iq",2005,19,"T2",0.522978738300272,0.125627240143369,0.535221907404542,0.539435248295144,0.711695524341248,8,"low"
"1191",1191,"iq",2005,20,"T2",0.525650825687827,0.143932411674347,0.383002832856772,0.421616358324705,0.713655668080225,3,"low"
"1192",1192,"iq",2005,21,"T2",0.65742113925668,0.110445468509985,0.577714825328716,0.653359298930635,0.650767722964147,5,"low"
"1193",1193,"iq",2005,22,"T2",0.772087051034179,0.158090117767537,0.50217186018894,0.590068159688317,0.627082652730524,4,"low"
"1194",1194,"iq",2005,23,"T2",0.381682389820147,0.103533026113671,0.352785646774422,0.39629990262846,0.694380921273594,8,"low"
"1195",1195,"iq",2005,24,"T2",0.576161830707873,0.268381976446493,0.362417374839,0.488802336902653,0.584122835678837,2,"low"
"1196",1196,"iq",2005,25,"T2",0.637083797118946,0.13026113671275,0.42587346549295,0.622200584223789,0.509147337477147,3,"low"
"1197",1197,"iq",2005,26,"T2",0.559248989767956,0.0604198668714798,0.288762983920255,0.638753651412653,0.475824893823058,5,"low"
"1198",1198,"iq",2005,27,"T3",0.484367639210898,0.110701484895033,0.427006610025574,0.664070107106854,0.494282914086074,7,"low"
"1199",1199,"iq",2005,28,"T3",0.780923659656454,0.280875576036866,0.311048158670861,0.71275559883119,0.25302188827712,3,"low"
"1200",1200,"iq",2005,29,"T3",0.421773213718843,0.0699692780337942,0.417563739317002,0.828627069132792,0.283077425676712,5,"low"
"1201",1201,"iq",2005,30,"T3",0.676273685733414,0.108346134152586,0.299150141673247,0.594936708858706,0.405259719048359,6,"low"
"1202",1202,"iq",2005,31,"T3",0.633827011197316,0,0.474032105683627,0.690360272636496,0.330774256784271,5,"low"
"1203",1203,"iq",2005,32,"T3",0.587333252219263,0.0977214541730671,0.567138810219725,0.738072054525391,0.392682130025143,5,"low"
"1204",1204,"iq",2005,33,"T3",0.653619509180699,0.0456989247311828,0.657034938646162,0.875365141186246,0.214309049332268,4,"low"
"1205",1205,"iq",2005,34,"T3",0.646812456558045,0.178238607270865,0.501416430632725,0.644595910418483,0.540182946751944,0,"low"
"1206",1206,"iq",2005,35,"T3",0.807246744076333,0.0327956989247312,0.469121812973339,0.653359298930635,0.424534465866424,0,"low"
"1207",1207,"iq",2005,36,"T3",0.644723098034905,0.0946748591909882,0.716902738478447,0.842259006815333,0.434825220521782,0,"low"
"1208",1208,"iq",2005,37,"T3",0.541114869822877,0.0477726574500768,0.561095372976812,0.584225900680443,0.629696177727262,0,"low"
"1209",1209,"iq",2005,38,"T3",0.468090372953304,0.00655401945724526,0.510670443853093,0.710808179160308,0.382391375369785,0,"low"
"1210",1210,"iq",2005,39,"T3",0.836536360544058,0.0762928827444957,0.864589235160139,0.918208373904752,0.413426984644583,2,"low"
"1211",1211,"iq",2005,40,"T4",0.682444157884982,0.140040962621608,0.591501416415168,0.74975657253705,0.425351192421472,4,"low"
"1212",1212,"iq",2005,41,"T4",0.732411282631575,0.153609831029186,0.645136921648542,0.703992210319037,0.480235217250049,4,"low"
"1213",1213,"iq",2005,42,"T4",0.669484611584894,0.189375320020481,0.653446647824497,0.741966893867155,0.651911140148076,3,"low"
"1214",1214,"iq",2005,43,"T4",0.691408459772261,0.256169994879672,0.453446647798054,0.496592015578683,0.645867363610986,3,"low"
"1215",1215,"iq",2005,44,"T4",0.470212671058424,0.151433691756272,0.637582625161007,0.642648490747601,0.781443972560898,5,"low"
"1216",1216,"iq",2005,45,"T4",0.785790922926562,0.192933947772657,0.524079320095342,0.568646543329064,0.715615811830636,6,"low"
"1217",1217,"iq",2005,46,"T4",0.828548930992594,0.127675371223758,0.485741265325242,0.49074975657149,0.785200914741564,14,"low"
"1218",1218,"iq",2005,47,"T4",0.587435004515761,0.185202252944188,0.631539187918095,0.515092502433658,0.855112708269937,3,"low"
"1219",1219,"iq",2005,48,"T4",0.731226924455579,0.201024065540195,0.632483474962514,0.570593962997901,0.753348578900283,7,"low"
"1220",1220,"iq",2005,49,"T4",0.630929375679717,0.154889912954429,0.605665722345824,0.52775073028144,0.760209082003855,11,"low"
"1221",1221,"iq",2005,50,"T4",0.504074309886527,0.120097286226318,0.520679886629675,0.466407010710004,0.826690623980442,2,"low"
"1222",1222,"iq",2005,51,"T4",0.455044538358946,0.386584741423451,0.447592067911147,0.349561830573643,0.823260372428656,6,"low"
"1223",1223,"iq",2006,52,"T4",0.638532677739543,0.293343573988735,0.468744098129136,0.410905550145079,0.785364260050287,8,"low"
"1224",1224,"iq",2006,1,"T1",0.524800724643983,0.0992831541218638,0.554863078377901,0.746835443037543,0.321136883375239,25,"low"
"1225",1225,"iq",2006,2,"T1",0.513719069779667,0.354480286738351,0.541076487291449,0.581304771176846,0.737504083634004,21,"low"
"1226",1226,"iq",2006,3,"T1",0.412535546827423,0.227470558115719,0.5055712936546,0.530671859785037,0.71185886964997,10,"low"
"1227",1227,"iq",2006,4,"T1",0.405797348827152,0.126267281105991,0.33748819644334,0.331061343719349,0.645867363610986,28,"low"
"1228",1228,"iq",2006,5,"T1",0.742709637589038,0.0874807987711213,0.334466477821892,0.284323271664532,0.748774910164569,39,"low"
"1229",1229,"iq",2006,6,"T1",0.510968153697833,0.18399897593446,0.397167138787428,0.301850048684748,0.769193074166562,20,"low"
"1230",1230,"iq",2006,7,"T1",0.642370222855927,0.113543266769073,0.321057601447443,0.404089581303808,0.59588369813557,24,"low"
"1231",1231,"iq",2006,8,"T1",0.468243043305916,0.0600102406554019,0.568838526952551,0.642648490747601,0.673472721333998,28,"low"
"1232",1232,"iq",2006,9,"T1",0.425116874644854,0.202585765488991,0.478186968837708,0.4547224926963,0.76445606011069,26,"low"
"1233",1233,"iq",2006,10,"T1",0.794250318854944,0.243189964157706,0.434938621357319,0.344693281401891,0.821790264627282,8,"low"
"1234",1234,"iq",2006,11,"T1",0.437476677487291,0.311546338965694,0.435694050913534,0.385589094449515,0.741424371123393,9,"low"
"1235",1235,"iq",2006,12,"T1",0.56964494814327,0.308806963645673,0.377903682658279,0.407984420642164,0.708428618098184,12,"low"
"1236",1236,"iq",2006,13,"T1",0.506816257685227,0.310957501280082,0.450047214332395,0.381694255111159,0.802515517809217,18,"low"
"1237",1237,"iq",2006,14,"T2",0.526638677884301,0.106707629288274,0.414919735539749,0.559883154818956,0.673962757271601,9,"low"
"1238",1238,"iq",2006,15,"T2",0.609526442255721,0.192857142857143,0.421718602471075,0.413826679648675,0.80022868344136,9,"low"
"1239",1239,"iq",2006,16,"T2",0.658426928019424,0.178187403993856,0.452880075465646,0.414800389483435,0.728030055545129,6,"low"
"1240",1240,"iq",2006,17,"T2",0.479076226437968,0.191833077316948,0.292728989586132,0.436222005841325,0.553740607650366,6,"low"
"1241",1241,"iq",2006,18,"T2",0.375704526216645,0.166589861751152,0.395845136898805,0.481012658227305,0.714309049337985,8,"low"
"1242",1242,"iq",2006,19,"T2",0.585890364423377,0.325755248335893,0.204721435248526,0.35929892891851,0.601600784055213,5,"low"
"1243",1243,"iq",2006,20,"T2",0.73264575713689,0.00389144905273938,0.187535410696414,0.750730282372491,0.0452466514195445,7,"low"
"1244",1244,"iq",2006,21,"T2",0.433016507218904,0.23399897593446,0.443814919733476,0.649464459588872,0.428128062726933,6,"low"
"1245",1245,"iq",2006,22,"T2",0.357792907699817,0.203481822836662,0.17865911232025,0.376825705938725,0.492812806273265,5,"low"
"1246",1246,"iq",2006,23,"T2",0.633443889494441,0.334511008704557,0.318413597670197,0.514118792598899,0.626592616792922,3,"low"
"1247",1247,"iq",2006,24,"T2",0.433118301423267,0.217588325652842,0.369027384282114,0.593962999023265,0.519438092132505,1,"low"
"1248",1248,"iq",2006,25,"T2",0.590010368550631,0.183538146441372,0.276109537234228,0.642648490747601,0.467167592289231,0,"low"
"1249",1249,"iq",2006,26,"T2",0.639809861836767,0.0440604198668715,0.29291784694213,0.639727361248094,0.37781770663407,1,"low"
"1250",1250,"iq",2006,27,"T3",0.596487103380455,0.0530465949820788,0.239660056685166,0.450827653358625,0.490525971905408,2,"low"
"1251",1251,"iq",2006,28,"T3",0.668707346410618,0.00299539170506912,0.394711992366188,0.686465433301548,0.308885984969469,3,"low"
"1252",1252,"iq",2006,29,"T3",0.735746939155349,0.140092165898618,0.365061378616246,0.657254138265583,0.465697484487856,2,"low"
"1253",1253,"iq",2006,30,"T3",0.714038706933995,0.0733742959549411,0.379225684546902,0.705939629989919,0.361809866059069,2,"low"
"1254",1254,"iq",2006,31,"T3",0.476235459893329,0.11510496671787,0.379981114235315,0.672833495619007,0.570728520089139,2,"low"
"1255",1255,"iq",2006,32,"T3",0.792867359306171,0.030184331797235,0.378659112346693,0.740993184031714,0.333387781769574,2,"low"
"1256",1256,"iq",2006,33,"T3",0.636618368368986,0.122222222222222,0.530500472182458,0.607594936705807,0.611728193401849,2,"low"
"1257",1257,"iq",2006,34,"T3",0.560093139894954,0.175627240143369,0.542020774335868,0.675754625118513,0.568931721658884,4,"low"
"1258",1258,"iq",2006,35,"T3",0.716486293888132,0.174091141833077,0.481775259659366,0.668938656277243,0.57873244037664,0,"low"
"1259",1259,"iq",2006,36,"T3",0.590542179358932,0.231259600614439,0.61208687443294,0.843232716650774,0.427801372098053,6,"low"
"1260",1260,"iq",2006,37,"T3",0.579061226355808,0.286405529953917,0.418696883849619,0.679649464460277,0.33469454427366,3,"low"
"1261",1261,"iq",2006,38,"T3",0.72887207960694,0.210445468509985,0.621907459853517,0.844206426486215,0.479581836003724,2,"low"
"1262",1262,"iq",2006,39,"T3",0.856657164742747,0.344700460829493,0.627384324764021,0.676728334953954,0.633289774587771,6,"low"
"1263",1263,"iq",2006,40,"T4",0.686397452524811,0.154838709677419,0.63852691220542,0.778967867573015,0.574322116961082,2,"low"
"1264",1264,"iq",2006,41,"T4",0.455620226702021,0.106733230926779,0.62266288954193,0.729308666013238,0.769683110092731,7,"low"
"1265",1265,"iq",2006,42,"T4",0.633856933413008,0.265668202764977,0.662700661044864,0.491723466406249,0.901012740935807,4,"low"
"1266",1266,"iq",2006,43,"T4",0.856262057390449,0.143215565796211,0.549763928179408,0.544303797467578,0.754165305455332,6,"low"
"1267",1267,"iq",2006,44,"T4",0.702837321299049,0.172811059907834,0.770915958423832,0.699123661148648,0.790591310032327,6,"low"
"1268",1268,"iq",2006,45,"T4",0.624780905157334,0.205453149001536,0.63418319169534,0.466407010710004,0.916530545573206,2,"low"
"1269",1269,"iq",2006,46,"T4",0.585207936747856,0.221838197644649,0.351652502374004,0.408958130476242,0.69470761189104,13,"low"
"1270",1270,"iq",2006,47,"T4",0.690719913548433,0.111597542242704,0.457790368308133,0.409931840311001,0.791571381907533,10,"low"
"1271",1271,"iq",2006,48,"T4",0.427724130565077,0.192857142857143,0.603021718568578,0.640701071076719,0.803658934993145,5,"low"
"1272",1272,"iq",2006,49,"T4",0.790812868126807,0.25573476702509,0.471576959394586,0.378773125608244,0.881574648809019,2,"low"
"1273",1273,"iq",2006,50,"T4",0.760546421231131,0.403865847414234,0.465722379639878,0.343719571567131,0.845638680169627,0,"low"
"1274",1274,"iq",2006,51,"T4",0.710093165249212,0.285407066052227,0.402455146341927,0.353456669911998,0.75955570075753,1,"low"
"1275",1275,"iq",2007,1,"T1",0.449379516968522,0.204659498207885,0.350708215329584,0.412852969814598,0.735053903957424,0,"low"
"1276",1276,"iq",2007,2,"T1",0.470514030516461,0.0948796722990271,0.326345609001942,0.36611489775978,0.714309049337985,14,"low"
"1277",1277,"iq",2007,3,"T1",0.585734760520208,0.324859190988223,0.363739376727623,0.387536514118352,0.715779157139359,6,"low"
"1278",1278,"iq",2007,4,"T1",0.533134355069156,0.24441884280594,0.393767705321768,0.284323271664532,0.797288467827176,10,"low"
"1279",1279,"iq",2007,5,"T1",0.454515242022552,0.214285714285714,0.46383380541884,0.520934761440169,0.765926167923499,5,"low"
"1280",1280,"iq",2007,6,"T1",0.779786154473656,0.158218125960061,0.488385269102488,0.637779941577212,0.641130349566549,12,"low"
"1281",1281,"iq",2007,7,"T1",0.640502347399916,0.0363287250384025,0.599622285102911,0.672833495619007,0.453936622019689,9,"low"
"1282",1282,"iq",2007,8,"T1",0.486894054859315,0.0657962109575013,0.78394711995407,0.806231742938098,0.480561907878929,5,"low"
"1283",1283,"iq",2007,9,"T1",0.454200933034194,0.142242703533026,0.584702549616041,0.695228821806885,0.492159425026939,11,"low"
"1284",1284,"iq",2007,10,"T1",0.509725878852249,0.299718381976446,0.372049102903571,0.409931840311001,0.708428618098184,2,"low"
"1285",1285,"iq",2007,11,"T1",0.63212379174334,0.142012288786482,0.306137865828374,0.324245374878079,0.704998366546398,6,"low"
"1286",1286,"iq",2007,12,"T1",0.54179616598604,0.384869431643625,0.403021718542136,0.464459591041167,0.657954916696599,7,"low"
"1287",1287,"iq",2007,13,"T1",0.556991957876494,0.238453661034306,0.423040604359698,0.4693281402136,0.743057824244925,6,"low"
"1288",1288,"iq",2007,14,"T2",0.565050211720001,0.248438300051203,0.407365439052215,0.358325219084432,0.786507677234215,5,"low"
"1289",1289,"iq",2007,15,"T2",0.443901572287968,0.253302611367127,0.386024551478228,0.36611489775978,0.756125449205744,9,"low"
"1290",1290,"iq",2007,16,"T2",0.48750268278437,0.23968253968254,0.316713880937364,0.420642648489946,0.667265599476751,5,"low"
"1291",1291,"iq",2007,17,"T2",0.5569081002384,0.404147465437788,0.357884796972915,0.405063291138567,0.73048023522171,8,"low"
"1292",1292,"iq",2007,18,"T2",0.497812059510359,0.264695340501792,0.342398489153636,0.409931840311001,0.663345311987363,3,"low"
"1293",1293,"iq",2007,19,"T2",0.463561306154669,0.228238607270865,0.30009442871766,0.545277507301656,0.674126102580324,4,"low"
"1294",1294,"iq",2007,20,"T2",0.462208310729453,0.115796210957501,0.126912181307907,0.474196689386034,0.449689643912855,11,"low"
"1295",1295,"iq",2007,21,"T2",0.700400672297706,0.164132104454685,0.343342776198048,0.518013631936573,0.686377000986094,5,"low"
"1296",1296,"iq",2007,22,"T2",0.301042634576831,0.1963133640553,0.203966005692311,0.602726387535418,0.460143743876936,8,"low"
"1297",1297,"iq",2007,23,"T2",0.538285041231032,0.100128008192524,0.294239848830753,0.520934761440169,0.573015354456996,4,"low"
"1298",1298,"iq",2007,24,"T2",0.687044007067795,0.140245775729647,0.266288951813644,0.583252190846365,0.534302515523578,3,"low"
"1299",1299,"iq",2007,25,"T2",0.417660250112928,0.201817716333845,0.196033994360567,0.376825705938725,0.538222803012967,1,"low"
"1300",1300,"iq",2007,26,"T2",0.431501789342212,0.0292114695340502,0.25590179406066,0.505355404088791,0.562071218555312,2,"low"
"1301",1301,"iq",2007,27,"T3",0.513090493710817,0.00407066052227343,0.28989612845288,0.740993184031714,0.238810846132373,3,"low"
"1302",1302,"iq",2007,28,"T3",0.658466866214878,0.0480798771121352,0.363550519371617,0.648490749753431,0.423064358053615,4,"low"
"1303",1303,"iq",2007,29,"T3",0.731963287553503,0.0673067076292883,0.188101983028822,0.434274586172487,0.534629206141023,1,"low"
"1304",1304,"iq",2007,30,"T3",0.775116361063967,0.0714541730670763,0.397167138787428,0.74975657253705,0.472231296962549,8,"low"
"1305",1305,"iq",2007,31,"T3",0.844132663990411,0.181464413722478,0.276109537234228,0.691333982471937,0.343351845807487,5,"low"
"1306",1306,"iq",2007,32,"T3",0.605102187027736,0.0915770609318996,0.420963172782662,0.777994157737574,0.299738647498039,3,"low"
"1307",1307,"iq",2007,33,"T3",0.565421389681319,0.0941628264208909,0.456846081131515,0.569620253163824,0.440215615812545,2,"low"
"1308",1308,"iq",2007,34,"T3",0.739440824110121,0.0231950844854071,0.548630783778983,0.696202531642326,0.462103887615913,7,"low"
"1309",1309,"iq",2007,35,"T3",0.630348658392827,0.0774705581157194,0.797355996196311,0.819863680620639,0.352009147341313,1,"low"
"1310",1310,"iq",2007,36,"T3",0.665608134061819,0.195289298515105,0.325590179445727,0.444985394351432,0.625122508991547,6,"low"
